station,lat,lon,dist_m,path_length_diff_m,sta_lta_amp,peak_freq,pre_shot_rms
4613,46.268398,-122.111099,65485.94151073037,6.100179417160689,3.260930477470213,18.24951171875,6.480806757648635e-08
4614,46.270802,-122.110199,65238.21580793984,7.269217000655772,2.9483678974485015,10.894775390625,1.5214293737053117e-07
4615,46.272499,-122.1091,65040.09771253617,9.138391208296525,2.555942389704771,7.8125,1.5441003379671252e-08
4617,46.273602,-122.100998,64540.00518729312,12.200951603896101,3.243583310859692,14.984130859375,5.776398312579922e-08
4623,46.2822,-122.096397,63584.02168072645,8.973001365018717,2.5359925801891907,9.765625,1.5654543857843883e-07
4624,46.283798,-122.095398,63399.31107795969,9.623123328143265,2.203403199195409,6.4697265625,7.862860493302237e-09
4625,46.285702,-122.093498,63143.47066462933,11.083324632993026,3.752718141651688,8.819580078125,1.6380788684976885e-07
4626,46.287399,-122.092201,62935.47982955794,13.457042425332475,2.3872248232779754,8.60595703125,1.8958016067787772e-07
4631,46.2826,-122.099098,63686.759341478915,10.816470103440224,2.679083011504757,13.275146484375,2.9181688013545395e-07
4632,46.2841,-122.097397,63474.920127085425,10.086420185281895,3.6856712679555215,11.65771484375,2.0148507195512176e-07
4633,46.2854,-122.0979,63391.435403234405,17.158846656573587,3.4752446045885046,11.444091796875,3.4909470106605895e-07
4634,46.1758,-122.279099,81798.00681309395,70.9583378022362,7.820869857504665,36.56005859375,3.444870239773905e-07
4635,46.178699,-122.278099,81509.18318634748,72.35643332684413,9.976916976632443,42.999267578125,1.2958731143474988e-07
4636,46.190498,-122.278,80547.87260362599,49.262913857150124,5.674375889395459,44.677734375,1.8449141401500582e-07
4637,46.1898,-122.272697,80323.0152237333,86.11881563832867,5.213470820790345,43.487548828125,1.2192640444464062e-06
